,team_id,team_code,game_num,date,goals,pim,shots,pp_perc,ppg,pp_opp,fo_win,blocked,takeaways,giveaways,hits,home_away
231,12,CAR,2022021232,2023-04-04T23:00:00Z,3,8,37,20.0,1.0,5.0,59.3,12,11,8,13,home
232,1,NJD,2022021233,2023-04-04T23:00:00Z,5,8,37,25.0,1.0,4.0,53.8,20,19,13,11,home
233,19,STL,2022021234,2023-04-05T00:00:00Z,4,6,32,0.0,0.0,3.0,53.8,10,8,5,11,home
234,18,NSH,2022021235,2023-04-05T00:00:00Z,3,6,27,50.0,2.0,4.0,38.8,22,4,10,27,home
235,20,CGY,2022021236,2023-04-05T01:00:00Z,3,0,36,0.0,0.0,1.0,47.3,9,8,10,17,home
236,26,LAK,2022021237,2023-04-05T02:30:00Z,1,10,21,0.0,0.0,4.0,40.4,17,5,14,23,home
237,23,VAN,2022021238,2023-04-05T02:00:00Z,2,13,18,0.0,0.0,5.0,51.9,10,6,6,43,home
238,28,SJS,2022021239,2023-04-05T02:30:00Z,3,6,31,100.0,1.0,1.0,58.7,22,11,7,29,home
239,52,WPG,2022021240,2023-04-05T23:30:00Z,1,16,35,20.0,1.0,5.0,53.7,6,11,12,25,home
240,3,NYR,2022021241,2023-04-05T23:30:00Z,6,28,37,40.0,2.0,5.0,44.7,15,15,4,22,home
241,24,ANA,2022021242,2023-04-06T02:00:00Z,1,2,28,0.0,0.0,1.0,41.5,9,3,8,10,home
242,1,NJD,2022021243,2023-04-06T23:00:00Z,8,24,36,66.7,2.0,3.0,38.3,16,14,13,8,home
243,5,PIT,2022021244,2023-04-06T23:00:00Z,4,10,31,25.0,1.0,4.0,56.7,23,11,14,30,home
244,13,FLA,2022021245,2023-04-06T23:00:00Z,7,78,30,50.0,3.0,6.0,44.8,23,6,11,24,home
245,6,BOS,2022021246,2023-04-06T23:00:00Z,2,21,33,0.0,0.0,4.0,54.9,13,8,12,39,home
246,8,MTL,2022021247,2023-04-06T23:00:00Z,6,15,32,0.0,0.0,3.0,55.6,16,6,15,8,home
247,17,DET,2022021248,2023-04-06T23:00:00Z,6,8,32,66.7,2.0,3.0,58.1,5,6,13,14,home
248,2,NYI,2022021249,2023-04-06T23:30:00Z,6,4,42,0.0,0.0,2.0,60.9,11,4,8,23,home
249,18,NSH,2022021250,2023-04-07T00:00:00Z,3,4,23,0.0,0.0,1.0,61.1,26,6,11,14,home
250,19,STL,2022021251,2023-04-07T00:00:00Z,3,4,22,0.0,0.0,1.0,34.9,18,11,8,15,home
251,25,DAL,2022021252,2023-04-07T00:30:00Z,4,8,30,100.0,2.0,2.0,49.1,10,8,12,18,home
252,55,SEA,2022021253,2023-04-07T02:30:00Z,4,16,33,0.0,0.0,4.0,43.9,13,15,9,15,home
253,23,VAN,2022021254,2023-04-07T02:00:00Z,3,8,29,33.3,1.0,3.0,45.5,12,7,7,42,home
254,54,VGK,2022021255,2023-04-07T02:00:00Z,5,19,37,25.0,1.0,4.0,50.0,16,9,11,20,home
255,28,SJS,2022021256,2023-04-07T02:30:00Z,2,2,23,0.0,0.0,1.0,51.7,15,12,13,30,home
256,7,BUF,2022021257,2023-04-08T16:30:00Z,4,4,30,25.0,1.0,4.0,42.9,15,5,10,25,home
257,30,MIN,2022021258,2023-04-09T00:00:00Z,5,4,30,25.0,1.0,4.0,49.0,15,10,7,8,home
258,28,SJS,2022021259,2023-04-08T20:00:00Z,1,2,23,0.0,0.0,2.0,60.8,9,8,12,24,home
259,53,ARI,2022021260,2023-04-08T21:30:00Z,5,15,39,25.0,1.0,4.0,51.6,14,6,17,24,home
260,15,WSH,2022021261,2023-04-08T23:00:00Z,2,10,24,0.0,0.0,3.0,47.1,24,8,9,21,home
261,10,TOR,2022021262,2023-04-08T23:00:00Z,7,17,46,66.7,4.0,6.0,45.1,14,11,3,29,home
262,29,CBJ,2022021263,2023-04-08T23:00:00Z,0,4,20,0.0,0.0,2.0,41.5,17,8,2,24,home
263,52,WPG,2022021264,2023-04-08T23:00:00Z,2,2,38,0.0,0.0,3.0,60.0,8,10,6,31,home
264,6,BOS,2022021265,2023-04-09T00:00:00Z,2,10,40,100.0,1.0,1.0,55.7,8,9,9,31,home
265,17,DET,2022021266,2023-04-08T17:00:00Z,1,8,20,0.0,0.0,3.0,64.6,16,5,3,20,home
266,9,OTT,2022021267,2023-04-08T23:00:00Z,7,10,40,25.0,1.0,4.0,58.6,14,8,11,18,home
267,2,NYI,2022021268,2023-04-08T23:30:00Z,4,4,21,0.0,0.0,2.0,66.0,15,5,7,17,home
268,25,DAL,2022021269,2023-04-08T19:30:00Z,1,4,25,0.0,0.0,2.0,56.1,13,6,23,29,home
269,23,VAN,2022021270,2023-04-09T02:00:00Z,2,4,33,0.0,0.0,3.0,57.1,14,5,7,25,home
270,55,SEA,2022021271,2023-04-09T02:00:00Z,7,8,31,33.3,1.0,3.0,41.9,17,11,7,18,home
271,26,LAK,2022021272,2023-04-09T02:30:00Z,3,16,41,50.0,1.0,2.0,55.8,16,3,12,19,home
272,4,PHI,2022021273,2023-04-09T22:00:00Z,3,7,37,0.0,0.0,4.0,41.8,11,9,7,20,home
273,24,ANA,2022021274,2023-04-10T00:30:00Z,4,26,23,0.0,0.0,3.0,47.8,15,4,4,11,home
274,3,NYR,2022021275,2023-04-10T23:00:00Z,2,4,28,50.0,1.0,2.0,56.2,8,15,15,15,home
275,9,OTT,2022021276,2023-04-10T23:00:00Z,3,12,32,0.0,0.0,6.0,54.0,18,5,14,15,home
276,15,WSH,2022021277,2023-04-10T23:00:00Z,5,8,25,0.0,0.0,0.0,38.6,27,4,22,17,home
277,52,WPG,2022021278,2023-04-10T23:00:00Z,6,8,33,100.0,2.0,2.0,51.9,12,11,10,13,home
278,13,FLA,2022021279,2023-04-10T23:00:00Z,1,2,46,0.0,0.0,2.0,47.9,11,8,18,36,home
279,17,DET,2022021280,2023-04-10T23:00:00Z,1,8,20,0.0,0.0,2.0,32.6,13,2,5,14,home
280,16,CHI,2022021281,2023-04-11T01:00:00Z,2,9,42,0.0,0.0,3.0,64.4,12,3,10,21,home
281,20,CGY,2022021282,2023-04-11T01:30:00Z,2,12,44,0.0,0.0,4.0,51.9,3,5,13,19,home
282,53,ARI,2022021283,2023-04-11T02:00:00Z,1,15,23,0.0,0.0,4.0,54.2,13,3,14,27,home
283,26,LAK,2022021284,2023-04-11T02:30:00Z,3,14,28,0.0,0.0,1.0,58.1,15,4,6,19,home
284,1,NJD,2022021285,2023-04-11T23:00:00Z,6,4,30,0.0,0.0,2.0,50.9,22,11,10,19,home
285,5,PIT,2022021286,2023-04-11T23:30:00Z,2,4,40,20.0,1.0,5.0,60.7,6,4,14,20,home
286,4,PHI,2022021287,2023-04-11T23:00:00Z,4,8,39,33.3,1.0,3.0,47.3,13,12,6,26,home
287,12,CAR,2022021288,2023-04-11T23:00:00Z,4,4,28,0.0,0.0,1.0,45.3,6,9,10,14,home
288,14,TBL,2022021289,2023-04-11T23:00:00Z,3,24,48,0.0,0.0,8.0,53.2,6,9,10,29,home
289,6,BOS,2022021290,2023-04-11T23:00:00Z,5,4,44,100.0,2.0,2.0,69.6,9,6,17,20,home
290,30,MIN,2022021291,2023-04-12T00:00:00Z,1,27,34,20.0,1.0,5.0,50.0,14,12,7,18,home
291,21,COL,2022021292,2023-04-12T01:30:00Z,1,8,29,0.0,0.0,3.0,50.0,14,13,7,13,home
292,54,VGK,2022021293,2023-04-12T02:00:00Z,4,4,37,33.3,1.0,3.0,54.2,17,12,7,30,home
293,24,ANA,2022021294,2023-04-12T02:00:00Z,2,8,35,20.0,1.0,5.0,55.4,14,7,9,9,home
294,2,NYI,2022021295,2023-04-12T23:00:00Z,4,4,35,33.3,1.0,3.0,67.9,19,10,11,17,home
295,19,STL,2022021296,2023-04-12T23:30:00Z,2,12,18,50.0,1.0,2.0,44.4,21,12,5,14,home
296,20,CGY,2022021297,2023-04-13T02:00:00Z,3,4,49,0.0,0.0,1.0,48.6,17,11,16,14,home
297,8,MTL,2022021298,2023-04-13T23:00:00Z,4,19,34,0.0,0.0,3.0,45.5,19,6,14,9,home
298,13,FLA,2022021299,2023-04-13T23:00:00Z,4,20,34,0.0,0.0,2.0,60.7,17,6,16,31,home
299,14,TBL,2022021300,2023-04-13T23:00:00Z,5,6,32,50.0,1.0,2.0,64.2,12,5,8,22,home
300,15,WSH,2022021301,2023-04-13T23:00:00Z,4,11,31,0.0,0.0,1.0,47.6,19,13,10,16,home
301,7,BUF,2022021302,2023-04-13T23:00:00Z,4,6,36,25.0,1.0,4.0,37.5,11,9,8,10,home
302,29,CBJ,2022021303,2023-04-13T23:00:00Z,3,4,34,25.0,1.0,4.0,50.0,9,9,6,19,home
303,3,NYR,2022021304,2023-04-13T23:00:00Z,2,2,24,50.0,1.0,2.0,41.3,17,13,14,10,home
304,18,NSH,2022021305,2023-04-14T00:00:00Z,4,2,31,0.0,0.0,3.0,45.9,8,4,14,8,home
305,16,CHI,2022021306,2023-04-14T00:30:00Z,4,2,38,100.0,1.0,1.0,58.3,8,13,17,24,home
306,25,DAL,2022021307,2023-04-14T00:00:00Z,1,4,34,0.0,0.0,2.0,67.3,6,9,12,11,home
307,22,EDM,2022021308,2023-04-14T01:00:00Z,5,8,36,33.3,1.0,3.0,54.5,10,6,14,15,home
308,21,COL,2022021309,2023-04-14T00:00:00Z,4,6,25,33.3,1.0,3.0,56.1,14,6,11,12,home
309,24,ANA,2022021310,2023-04-14T02:00:00Z,3,50,24,0.0,0.0,2.0,38.9,20,3,8,12,home
310,53,ARI,2022021311,2023-04-14T02:00:00Z,4,15,28,0.0,0.0,3.0,46.8,16,6,8,25,home
311,55,SEA,2022021312,2023-04-14T02:30:00Z,1,8,31,0.0,0.0,4.0,46.0,15,11,8,20,home
0,14,TBL,2022021001,2023-03-05T20:00:00Z,0,22,14,0.0,0.0,2.0,45.9,12,8,15,18,away
1,17,DET,2022021002,2023-03-05T23:00:00Z,1,8,26,0.0,0.0,2.0,61.1,20,6,8,22,away
2,8,MTL,2022021003,2023-03-05T23:00:00Z,3,7,28,0.0,0.0,2.0,50.0,29,7,12,30,away
3,1,NJD,2022021004,2023-03-06T00:00:00Z,5,4,40,100.0,1.0,1.0,47.1,15,10,11,22,away
4,55,SEA,2022021005,2023-03-06T02:00:00Z,3,4,35,0.0,0.0,5.0,42.1,9,9,7,24,away
5,22,EDM,2022021006,2023-03-07T00:30:00Z,3,4,37,0.0,0.0,1.0,64.7,7,7,6,24,away
6,28,SJS,2022021007,2023-03-07T00:30:00Z,3,14,24,0.0,0.0,2.0,68.3,18,2,5,21,away
7,20,CGY,2022021008,2023-03-07T01:30:00Z,5,8,37,0.0,0.0,2.0,55.6,13,10,12,33,away
8,9,OTT,2022021009,2023-03-07T02:00:00Z,0,47,35,0.0,0.0,4.0,56.9,3,9,10,32,away
9,18,NSH,2022021010,2023-03-07T03:30:00Z,3,11,32,0.0,0.0,1.0,42.9,9,6,4,19,away
10,15,WSH,2022021011,2023-03-07T03:30:00Z,2,10,22,20.0,1.0,5.0,49.1,11,3,11,20,away
11,12,CAR,2022021012,2023-03-08T00:00:00Z,3,10,39,0.0,0.0,2.0,56.7,9,8,11,11,away
12,29,CBJ,2022021013,2023-03-08T00:00:00Z,4,4,27,50.0,1.0,2.0,50.0,28,13,15,43,away
13,4,PHI,2022021014,2023-03-08T00:00:00Z,2,23,35,0.0,0.0,3.0,37.5,23,10,6,27,away
14,10,TOR,2022021015,2023-03-08T00:00:00Z,4,8,25,50.0,1.0,2.0,56.0,15,7,2,14,away
15,54,VGK,2022021016,2023-03-08T00:00:00Z,1,6,23,25.0,1.0,4.0,45.1,29,0,9,11,away
16,7,BUF,2022021017,2023-03-08T00:30:00Z,2,4,24,0.0,0.0,2.0,36.0,8,1,7,9,away
17,20,CGY,2022021018,2023-03-08T01:00:00Z,0,12,26,0.0,0.0,3.0,52.5,10,2,3,23,away
18,28,SJS,2022021019,2023-03-08T02:00:00Z,0,30,13,0.0,0.0,3.0,52.5,16,7,8,42,away
19,19,STL,2022021020,2023-03-08T02:00:00Z,2,4,42,0.0,0.0,6.0,47.8,11,2,7,24,away
20,24,ANA,2022021021,2023-03-08T03:00:00Z,2,6,22,0.0,0.0,3.0,49.1,10,9,7,9,away
21,16,CHI,2022021022,2023-03-09T00:30:00Z,3,6,20,33.3,1.0,3.0,42.2,11,1,4,18,away
22,30,MIN,2022021023,2023-03-09T00:30:00Z,4,6,23,0.0,0.0,1.0,39.5,25,7,10,16,away
23,24,ANA,2022021024,2023-03-09T03:00:00Z,2,0,22,0.0,0.0,2.0,42.6,12,3,3,12,away
24,25,DAL,2022021025,2023-03-10T00:00:00Z,10,4,49,33.3,1.0,3.0,58.8,7,7,4,30,away
25,22,EDM,2022021026,2023-03-10T00:30:00Z,3,4,22,0.0,0.0,1.0,53.1,13,10,11,31,away
26,2,NYI,2022021027,2023-03-10T00:00:00Z,4,8,28,25.0,1.0,4.0,55.1,10,6,8,35,away
27,3,NYR,2022021028,2023-03-10T00:00:00Z,3,6,33,50.0,2.0,4.0,53.7,24,11,17,19,away
28,1,NJD,2022021029,2023-03-10T00:00:00Z,2,4,40,33.3,1.0,3.0,54.7,15,6,6,12,away
29,4,PHI,2022021030,2023-03-10T00:00:00Z,0,10,19,0.0,0.0,1.0,37.0,22,6,8,21,away
30,54,VGK,2022021031,2023-03-10T00:00:00Z,4,75,21,50.0,1.0,2.0,52.2,18,10,3,33,away
31,28,SJS,2022021032,2023-03-10T01:00:00Z,2,8,34,0.0,0.0,4.0,62.3,10,19,5,12,away
32,26,LAK,2022021033,2023-03-10T02:00:00Z,5,6,31,0.0,0.0,4.0,60.0,14,7,6,24,away
33,18,NSH,2022021034,2023-03-10T02:00:00Z,1,13,40,0.0,0.0,6.0,63.9,12,1,7,25,away
34,9,OTT,2022021035,2023-03-10T03:00:00Z,5,4,31,0.0,0.0,4.0,64.2,8,8,3,11,away
35,16,CHI,2022021036,2023-03-11T00:00:00Z,3,8,24,0.0,0.0,6.0,56.6,19,10,6,18,away
36,24,ANA,2022021037,2023-03-11T02:00:00Z,3,4,18,0.0,0.0,0.0,38.1,22,11,7,11,away
37,17,DET,2022021038,2023-03-11T18:00:00Z,2,8,31,50.0,1.0,2.0,40.0,24,11,9,27,away
38,4,PHI,2022021039,2023-03-11T20:30:00Z,1,8,32,0.0,0.0,3.0,50.9,18,9,1,30,away
39,3,NYR,2022021040,2023-03-11T22:00:00Z,2,4,26,33.3,1.0,3.0,61.1,22,5,6,24,away
40,53,ARI,2022021041,2023-03-11T23:00:00Z,2,6,20,0.0,0.0,1.0,50.8,21,1,4,17,away
41,16,CHI,2022021042,2023-03-12T00:00:00Z,1,7,23,0.0,0.0,2.0,42.9,14,11,5,36,away
42,22,EDM,2022021043,2023-03-12T00:00:00Z,4,20,26,33.3,1.0,3.0,46.4,12,7,14,23,away
43,1,NJD,2022021044,2023-03-12T00:00:00Z,3,0,37,0.0,0.0,0.0,50.0,20,8,19,17,away
44,19,STL,2022021045,2023-03-12T00:00:00Z,5,6,24,0.0,0.0,2.0,34.9,14,9,2,15,away
45,54,VGK,2022021046,2023-03-12T00:00:00Z,4,2,24,0.0,0.0,1.0,51.6,19,8,6,24,away
46,52,WPG,2022021047,2023-03-12T00:00:00Z,5,12,27,66.7,2.0,3.0,45.3,19,8,7,31,away
47,15,WSH,2022021048,2023-03-12T00:30:00Z,5,10,27,0.0,0.0,4.0,41.7,19,3,12,24,away
48,25,DAL,2022021049,2023-03-12T03:00:00Z,4,8,25,0.0,0.0,1.0,56.4,13,8,6,13,away
49,9,OTT,2022021050,2023-03-12T03:00:00Z,2,21,20,0.0,0.0,3.0,52.2,12,11,10,31,away
50,30,MIN,2022021051,2023-03-12T03:30:00Z,5,10,29,50.0,2.0,4.0,50.7,19,11,10,22,away
51,18,NSH,2022021052,2023-03-12T03:30:00Z,1,8,30,50.0,1.0,2.0,45.1,21,2,5,33,away
52,6,BOS,2022021053,2023-03-12T17:30:00Z,3,12,33,0.0,0.0,3.0,51.9,7,6,8,14,away
53,3,NYR,2022021054,2023-03-12T20:00:00Z,2,10,29,0.0,0.0,2.0,47.0,16,5,18,44,away
54,12,CAR,2022021055,2023-03-12T23:00:00Z,0,6,32,0.0,0.0,3.0,62.7,14,3,10,12,away
55,54,VGK,2022021056,2023-03-12T23:00:00Z,5,2,31,0.0,0.0,2.0,46.9,16,11,4,10,away
56,52,WPG,2022021057,2023-03-12T23:00:00Z,3,6,22,50.0,1.0,2.0,54.9,12,6,4,42,away
57,30,MIN,2022021058,2023-03-13T01:30:00Z,4,24,34,0.0,0.0,4.0,45.6,10,4,8,33,away
58,9,OTT,2022021059,2023-03-13T01:00:00Z,1,6,31,0.0,0.0,4.0,50.7,27,9,13,28,away
59,18,NSH,2022021060,2023-03-13T01:30:00Z,5,7,36,100.0,1.0,1.0,60.4,9,4,6,14,away
60,7,BUF,2022021061,2023-03-13T23:30:00Z,4,2,29,33.3,1.0,3.0,34.4,10,18,10,24,away
61,21,COL,2022021062,2023-03-13T23:30:00Z,8,13,33,100.0,3.0,3.0,44.2,12,5,7,6,away
62,25,DAL,2022021063,2023-03-14T02:00:00Z,5,4,32,75.0,3.0,4.0,59.3,12,14,3,5,away
63,8,MTL,2022021064,2023-03-14T23:00:00Z,6,10,22,0.0,0.0,2.0,31.5,22,7,6,32,away
64,14,TBL,2022021065,2023-03-14T23:00:00Z,4,4,30,0.0,0.0,2.0,40.4,19,8,10,12,away
65,54,VGK,2022021066,2023-03-14T23:00:00Z,5,4,33,50.0,2.0,4.0,50.0,18,5,9,9,away
66,15,WSH,2022021067,2023-03-14T23:00:00Z,3,6,31,0.0,0.0,4.0,52.5,14,5,8,16,away
67,52,WPG,2022021068,2023-03-14T23:00:00Z,3,9,24,0.0,0.0,1.0,46.8,13,5,7,21,away
68,17,DET,2022021069,2023-03-15T00:00:00Z,1,10,29,25.0,1.0,4.0,41.8,12,10,13,20,away
69,6,BOS,2022021070,2023-03-15T00:30:00Z,3,6,42,0.0,0.0,2.0,57.4,9,2,9,20,away
70,9,OTT,2022021071,2023-03-15T01:00:00Z,3,6,32,20.0,1.0,5.0,39.7,16,7,10,19,away
71,20,CGY,2022021072,2023-03-15T02:00:00Z,3,2,45,0.0,0.0,2.0,57.1,10,3,8,39,away
72,25,DAL,2022021073,2023-03-15T02:00:00Z,2,8,27,33.3,1.0,3.0,56.2,10,3,6,26,away
73,29,CBJ,2022021074,2023-03-15T02:30:00Z,6,6,48,33.3,1.0,3.0,47.8,18,7,13,18,away
74,2,NYI,2022021075,2023-03-15T02:30:00Z,2,6,28,0.0,0.0,3.0,44.4,13,3,3,30,away
75,7,BUF,2022021076,2023-03-15T23:00:00Z,4,6,27,0.0,0.0,2.0,38.5,20,6,7,10,away
76,21,COL,2022021077,2023-03-15T23:00:00Z,1,6,29,20.0,1.0,5.0,45.6,12,6,10,22,away
77,30,MIN,2022021078,2023-03-16T01:30:00Z,8,14,35,50.0,2.0,4.0,62.1,10,8,3,15,away
78,2,NYI,2022021079,2023-03-16T02:00:00Z,6,4,33,0.0,0.0,1.0,54.3,10,5,6,15,away
79,21,COL,2022021080,2023-03-16T23:00:00Z,5,14,30,33.3,1.0,3.0,46.3,18,7,6,15,away
80,8,MTL,2022021081,2023-03-16T23:00:00Z,5,31,30,100.0,1.0,1.0,46.0,16,2,5,26,away
81,5,PIT,2022021082,2023-03-16T23:00:00Z,2,4,32,0.0,0.0,0.0,52.8,16,11,14,21,away
82,14,TBL,2022021083,2023-03-16T23:00:00Z,3,8,24,33.3,1.0,3.0,40.4,19,7,11,16,away
83,6,BOS,2022021084,2023-03-17T00:00:00Z,3,10,24,0.0,0.0,3.0,51.0,20,4,11,20,away
84,16,CHI,2022021085,2023-03-17T00:00:00Z,2,4,21,0.0,0.0,1.0,35.1,16,11,8,28,away
85,25,DAL,2022021086,2023-03-17T01:00:00Z,1,8,26,0.0,0.0,3.0,57.4,11,15,10,27,away
86,20,CGY,2022021087,2023-03-17T02:00:00Z,7,13,30,50.0,1.0,2.0,44.0,19,5,1,37,away
87,23,VAN,2022021088,2023-03-17T02:00:00Z,2,6,31,0.0,0.0,5.0,40.4,15,4,4,19,away
88,29,CBJ,2022021089,2023-03-17T02:30:00Z,1,6,30,0.0,0.0,2.0,40.4,18,4,3,33,away
89,55,SEA,2022021090,2023-03-17T02:30:00Z,2,6,32,0.0,0.0,3.0,42.6,18,5,11,17,away
90,7,BUF,2022021091,2023-03-17T23:00:00Z,2,6,38,50.0,2.0,4.0,48.8,12,6,3,23,away
91,12,CAR,2022021092,2023-03-17T23:00:00Z,2,2,34,0.0,0.0,3.0,44.2,9,6,7,20,away
92,19,STL,2022021093,2023-03-17T23:00:00Z,5,8,22,0.0,0.0,1.0,36.0,23,9,6,16,away
93,29,CBJ,2022021094,2023-03-18T02:00:00Z,4,4,42,50.0,2.0,4.0,38.3,12,3,12,16,away
94,21,COL,2022021095,2023-03-18T17:00:00Z,5,8,23,33.3,1.0,3.0,37.0,14,1,4,10,away
95,6,BOS,2022021096,2023-03-18T18:00:00Z,5,12,38,25.0,1.0,4.0,60.0,12,3,6,29,away
96,52,WPG,2022021097,2023-03-18T18:00:00Z,3,7,34,0.0,0.0,4.0,56.4,14,5,14,36,away
97,22,EDM,2022021098,2023-03-18T20:00:00Z,6,11,23,33.3,1.0,3.0,50.0,11,14,3,16,away
98,12,CAR,2022021099,2023-03-18T21:00:00Z,5,8,34,100.0,1.0,1.0,53.7,5,4,6,18,away
99,1,NJD,2022021100,2023-03-18T22:00:00Z,2,8,35,0.0,0.0,2.0,50.0,16,2,9,20,away
100,8,MTL,2022021101,2023-03-18T23:00:00Z,3,4,21,50.0,1.0,2.0,38.3,20,12,11,37,away
101,10,TOR,2022021102,2023-03-18T23:00:00Z,4,6,29,50.0,1.0,2.0,46.2,20,1,15,25,away
102,5,PIT,2022021103,2023-03-19T00:00:00Z,0,12,33,0.0,0.0,5.0,49.1,12,7,9,15,away
103,25,DAL,2022021104,2023-03-19T02:00:00Z,6,2,26,0.0,0.0,3.0,41.7,14,7,5,24,away
104,23,VAN,2022021105,2023-03-19T02:00:00Z,2,4,17,100.0,1.0,1.0,38.8,19,7,6,32,away
105,16,CHI,2022021106,2023-03-19T02:30:00Z,2,6,34,20.0,1.0,5.0,62.2,8,5,5,24,away
106,2,NYI,2022021107,2023-03-19T02:30:00Z,4,6,33,20.0,1.0,5.0,38.5,19,7,4,15,away
107,6,BOS,2022021108,2023-03-19T17:00:00Z,7,15,25,33.3,1.0,3.0,57.4,11,12,7,17,away
108,15,WSH,2022021109,2023-03-19T18:00:00Z,3,40,36,50.0,2.0,4.0,56.7,9,5,8,28,away
109,29,CBJ,2022021110,2023-03-19T20:00:00Z,2,4,37,0.0,0.0,2.0,39.7,14,6,6,35,away
110,18,NSH,2022021111,2023-03-19T23:00:00Z,0,8,22,0.0,0.0,1.0,66.7,12,5,6,20,away
111,1,NJD,2022021112,2023-03-19T23:00:00Z,5,8,39,0.0,0.0,1.0,62.3,16,14,8,13,away
112,52,WPG,2022021113,2023-03-19T23:00:00Z,0,17,34,0.0,0.0,3.0,63.3,8,14,6,14,away
113,23,VAN,2022021114,2023-03-20T00:00:00Z,2,6,40,25.0,1.0,4.0,57.8,11,4,7,13,away
114,9,OTT,2022021115,2023-03-20T23:00:00Z,2,6,21,50.0,1.0,2.0,42.4,28,4,6,36,away
115,13,FLA,2022021116,2023-03-20T23:00:00Z,5,4,25,50.0,1.0,2.0,54.8,8,2,3,19,away
116,16,CHI,2022021117,2023-03-21T01:00:00Z,0,2,27,0.0,0.0,2.0,45.6,16,7,8,22,away
117,28,SJS,2022021118,2023-03-21T01:30:00Z,4,6,32,0.0,0.0,2.0,38.5,15,14,21,31,away
118,20,CGY,2022021119,2023-03-21T02:30:00Z,2,20,18,25.0,1.0,4.0,45.8,12,3,2,30,away
119,12,CAR,2022021120,2023-03-21T23:00:00Z,3,6,39,0.0,0.0,1.0,49.2,8,6,7,9,away
120,29,CBJ,2022021121,2023-03-21T23:00:00Z,7,4,39,100.0,1.0,1.0,42.4,18,5,6,14,away
121,13,FLA,2022021122,2023-03-21T23:00:00Z,3,9,44,25.0,1.0,4.0,49.1,7,9,4,21,away
122,30,MIN,2022021123,2023-03-21T23:00:00Z,2,6,29,0.0,0.0,1.0,52.9,22,3,7,18,away
123,18,NSH,2022021124,2023-03-21T23:00:00Z,7,13,27,0.0,0.0,3.0,56.0,8,13,8,16,away
124,9,OTT,2022021125,2023-03-21T23:00:00Z,1,8,41,0.0,0.0,3.0,54.4,20,7,13,27,away
125,14,TBL,2022021126,2023-03-21T23:00:00Z,2,6,33,50.0,1.0,2.0,57.4,8,9,8,16,away
126,10,TOR,2022021127,2023-03-21T23:30:00Z,2,9,27,0.0,0.0,1.0,40.4,9,3,19,15,away
127,53,ARI,2022021128,2023-03-22T00:00:00Z,1,17,30,0.0,0.0,3.0,39.6,14,4,10,18,away
128,17,DET,2022021129,2023-03-22T00:00:00Z,2,6,30,33.3,1.0,3.0,54.0,13,16,10,13,away
129,55,SEA,2022021130,2023-03-22T00:30:00Z,5,8,27,0.0,0.0,2.0,40.0,17,13,5,12,away
130,20,CGY,2022021131,2023-03-22T02:00:00Z,5,6,43,40.0,2.0,5.0,54.8,9,5,7,13,away
131,54,VGK,2022021132,2023-03-22T02:00:00Z,4,4,27,0.0,0.0,4.0,53.4,12,4,1,17,away
132,5,PIT,2022021133,2023-03-23T00:00:00Z,5,8,45,50.0,2.0,4.0,58.7,17,11,12,12,away
133,53,ARI,2022021134,2023-03-23T02:30:00Z,3,8,17,50.0,1.0,2.0,39.6,13,9,15,27,away
134,16,CHI,2022021135,2023-03-23T23:00:00Z,1,8,28,0.0,0.0,5.0,44.4,13,5,10,20,away
135,30,MIN,2022021136,2023-03-23T22:30:00Z,4,2,24,0.0,0.0,3.0,54.2,18,2,9,30,away
136,8,MTL,2022021137,2023-03-23T23:00:00Z,2,14,31,40.0,2.0,5.0,48.1,10,13,12,28,away
137,3,NYR,2022021138,2023-03-23T23:00:00Z,2,6,16,0.0,0.0,3.0,40.7,18,6,7,18,away
138,14,TBL,2022021139,2023-03-23T23:00:00Z,2,18,29,25.0,1.0,4.0,52.8,9,8,10,27,away
139,10,TOR,2022021140,2023-03-23T23:00:00Z,6,6,27,25.0,1.0,4.0,45.6,12,5,3,18,away
140,19,STL,2022021141,2023-03-23T23:00:00Z,4,7,22,0.0,0.0,4.0,47.4,18,6,9,20,away
141,55,SEA,2022021142,2023-03-24T00:00:00Z,1,4,28,0.0,0.0,2.0,44.4,17,6,8,29,away
142,5,PIT,2022021143,2023-03-24T01:00:00Z,2,6,42,0.0,0.0,2.0,44.3,16,8,12,21,away
143,54,VGK,2022021144,2023-03-24T01:00:00Z,3,4,32,0.0,0.0,1.0,58.8,32,5,10,12,away
144,28,SJS,2022021145,2023-03-24T02:00:00Z,2,10,19,0.0,0.0,2.0,50.0,18,6,4,34,away
145,52,WPG,2022021146,2023-03-24T02:00:00Z,3,4,33,0.0,0.0,2.0,46.6,10,8,10,8,away
146,2,NYI,2022021147,2023-03-24T23:00:00Z,4,8,38,100.0,1.0,1.0,53.8,15,8,1,27,away
147,1,NJD,2022021148,2023-03-24T23:00:00Z,4,8,31,33.3,1.0,3.0,47.5,4,7,5,18,away
148,53,ARI,2022021149,2023-03-25T01:00:00Z,1,6,18,0.0,0.0,1.0,48.1,20,8,3,24,away
149,17,DET,2022021150,2023-03-25T17:00:00Z,0,6,29,0.0,0.0,7.0,51.8,8,10,4,27,away
150,14,TBL,2022021151,2023-03-25T17:00:00Z,1,21,27,0.0,0.0,5.0,34.0,18,6,6,35,away
